ISP_Name_R,log_pop,pop_den,income_m_h,less_high_school_perc,edu_bachelor_above,with_computer_no_internet_perc,no_computer_perc,asian_perc,white_perc,black_perc,senior_perc,diff_income,diff_white,diff_high_edu,diff_bachelor_edu,is_econ_up,more_white,edu_improve,less_white,is_econ_up_per,more_white_per,edu_improve_per,less_white_per,num_block,Consumer_per,Business_per,MaxCIRDown,MaxAdDown,MaxCIRUp,MaxAdUp,Digital Divide,Economic Impact,Local Community,Experience,Customer Service Oriented,Affordable,Products,Non-profit,Municipal,Technology,k_label
Access Cable Television,10.766567363077213,155.469688212708,35037.4,24.994214822151257,7.369316204005992,13.574063359211586,27.68824234134589,0.2341383561336691,95.82292044112964,2.0705759904499432,19.30764977823316,9444.5,0.9005876794662058,-2.8376255860271233,1.4303075702568981,0.0,0.0,1.0,0.0,0.0,0.0,0.0588235294117647,0.0,1700,1.0,1.0,100.0,50.0,100.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CougarWireless,10.853038964104712,317.1956293591419,74509.625,5.209298245960198,20.90441016058052,7.367051685508945,6.2564207748987455,1.3180842917002742,92.53227532618686,0.34560570459347795,16.97556284638712,5458.5,1.5922626284004409,-0.8172030929712233,-0.3697750496141694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0.9827586206896552,0.2413793103448276,0.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4
Maximum Broadband,9.31461029315198,490.7965161238768,51661.181818181816,11.613981141937845,11.65146210683518,6.8721801479893365,29.49199440901838,0.3480430969294252,87.70371046320926,9.273208578716194,23.867007595805802,5960.0,-1.1420166236030551,-3.132530120481928,0.7941115488285302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
Randolph Telephone Membership Corporation,11.144206857829067,98.06883852624723,48521.05,17.701533381167618,10.370574760779078,12.79315067427017,19.828221245557295,0.22722758372483826,88.6341626006361,5.968075706817241,19.268353953263727,4202.0,-0.05369579985450912,-2.6228529138241585,1.2333286858664851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03566333808844508,2804,1.0,1.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Nextwave Wireless,11.301710484521292,159.63477043230543,54706.27906976744,15.342850430735036,11.652361558543124,11.186879049492633,14.753126284109445,0.5078540907984269,88.00526896451899,7.255503305938983,22.403268186509294,6750.0,0.35070903243720863,-2.199781276727002,1.5024589545795104,1.0,0.0,0.0,0.0,0.3521126760563381,0.0,0.0,0.0,284,0.9647887323943662,0.08450704225352113,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Adak Eagle Enterprises,6.877296071497429,1.1686693746596573,59167.0,7.142857142857142,7.446808510638298,20.09132420091324,15.52511415525114,6.494845360824742,28.144329896907216,4.2268041237113385,10.0,12917.0,2.570837968275104,-6.532356532356534,0.3650014288312162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1.0,1.0,1.5,1.5,1.5,1.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
NTInet,11.628207598197713,691.1529243479442,41809.64935064935,14.698129905120359,14.604240963953776,13.421219166279144,21.937481629081674,0.8183838458338748,41.61375264929985,54.80479042062116,19.652947381557137,2946.0,0.3032781824916704,-4.1672081438163335,1.8517390200558523,0.0,3.0,2.0,1.0,0.0,0.3926701570680628,0.2617801047120419,0.13089005235602094,764,1.0,0.0,0.0,3.0,0.0,0.384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Valnet,12.284939277282074,721.4295746558429,49017.11004784689,10.528025857761087,13.509750598268356,12.33402053982356,17.334561710279072,0.8178413804701209,88.31004391561069,1.9638959549715411,20.225348643361357,4968.0,-0.7895406796012452,-1.340194877814076,0.6291591046581972,1.0,3.0,2.0,0.0,0.0047245582538032686,0.01417367476140981,0.00944911650760654,0.0,21166,0.999905508834924,0.27723707833317585,0.0,6.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Tyson Communications,9.105424202026622,64.45699971877819,64196.1,6.27802285237389,19.801416803320773,6.430533111853653,14.821047665014891,0.33710656676433604,97.87651618057696,0.5244395960020607,20.367751208626046,12329.5,-1.4557289719047477,0.36058992254182304,3.1216997219413924,0.0,0.0,1.0,0.0,0.0,0.0,0.17331022530329288,0.0,577,1.0,1.0,20.0,20.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2
Sail Internet,12.142195239141413,9843.257052549308,126179.65789473685,9.739119384598153,28.983223967007646,4.532284491514033,4.9443191146346255,53.41786968736144,29.27004036389164,3.2943398231047865,12.49661387920166,24994.0,-4.321190133228264,-2.472771759120214,1.3736101168879102,15.0,2.0,3.0,1.0,1.293103448275862,0.1724137931034483,0.25862068965517243,0.08620689655172414,1160,0.9991379310344828,0.9060344827586206,100.0,200.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
ICON Technologies,10.724676082976957,3381.3486856294153,49999.944444444445,8.406760886098871,16.402025282116856,7.32091674566257,19.95991919618227,1.8804068523666881,92.96492976106859,2.1779498755056386,22.12239274880325,2730.0,-0.7082423537430458,-2.27774929505288,2.331636648573885,0.0,0.0,1.0,1.0,0.0,0.0,0.09643201542912247,0.09643201542912247,1037,0.965284474445516,1.0,50.0,20.0,50.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Whiz To Coho,12.064411150146016,2129.7378558321225,85189.10714285714,9.5413684389851,22.356874359966547,7.8334917488347635,6.2669267035645975,5.0291626137906595,84.03674813094503,0.9270180222230106,15.785065456583455,13938.5,-1.4064415847693397,-0.5727445899272232,2.2534901929249718,4.0,3.0,4.0,1.0,0.06996676578625152,0.05247507433968865,0.06996676578625152,0.01749169144656288,5717,1.0,1.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
Pine Bluff Cable TV,9.644004134443026,535.5334125356152,40605.875,12.796579578563485,9.365350959174991,8.739472494143097,26.35696564377321,0.051121082190213024,53.071061238112215,43.21101206252906,20.94357306340513,2878.0,-1.612605921891756,-1.8077934219724567,-4.297345742188228,0.0,1.0,0.0,0.0,0.0,0.25773195876288657,0.0,0.0,388,1.0,1.0,50.0,50.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Resort TV Cable,9.644004134443026,535.5334125356152,40605.875,12.796579578563485,9.365350959174991,8.739472494143097,26.35696564377321,0.051121082190213024,53.071061238112215,43.21101206252906,20.94357306340513,2878.0,-1.612605921891756,-1.8077934219724567,-4.297345742188228,0.0,1.0,0.0,0.0,0.0,0.25773195876288657,0.0,0.0,388,1.0,1.0,50.0,50.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
Tahlequah Cable TV,9.644004134443026,535.5334125356152,40605.875,12.796579578563485,9.365350959174991,8.739472494143097,26.35696564377321,0.051121082190213024,53.071061238112215,43.21101206252906,20.94357306340513,2878.0,-1.612605921891756,-1.8077934219724567,-4.297345742188228,0.0,1.0,0.0,0.0,0.0,0.25773195876288657,0.0,0.0,388,1.0,1.0,50.0,50.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
Vicksburg Video,9.644004134443026,535.5334125356152,40605.875,12.796579578563485,9.365350959174991,8.739472494143097,26.35696564377321,0.051121082190213024,53.071061238112215,43.21101206252906,20.94357306340513,2878.0,-1.612605921891756,-1.8077934219724567,-4.297345742188228,0.0,1.0,0.0,0.0,0.0,0.25773195876288657,0.0,0.0,388,1.0,1.0,50.0,50.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
White County Cable TV,9.644004134443026,535.5334125356152,40605.875,12.796579578563485,9.365350959174991,8.739472494143097,26.35696564377321,0.051121082190213024,53.071061238112215,43.21101206252906,20.94357306340513,2878.0,-1.612605921891756,-1.8077934219724567,-4.297345742188228,0.0,1.0,0.0,0.0,0.0,0.25773195876288657,0.0,0.0,388,1.0,1.0,50.0,50.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
GEUS,10.518916405290764,1478.5539721344092,50088.423076923085,19.412908289606268,11.274080971300267,12.906706819271431,13.382213672643855,0.9334469032815674,64.63315246073893,13.827674864502788,14.394532995608955,4078.5,-4.305311027877663,-1.936178214702367,0.06080250684567279,2.0,2.0,0.0,3.0,0.18083182640144665,0.18083182640144665,0.0,0.27124773960217,1106,1.0,1.0,50.0,50.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
BEH Communications,9.85303600904003,939.8997516717494,53542.84615384616,8.73309758688391,10.947770413643267,9.570804243234367,11.416744330831404,0.4915453258249332,91.47038591913069,0.6808837197400669,15.935202440652432,4471.0,4.6241190135317956,-4.203644900396244,1.0611091204635628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.059665871121718374,1676,1.0,0.0,0.0,7.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Garden Valley Telephone Company,10.786821114252175,29.471942130736238,56148.94230769231,10.381013334558943,13.205420841524116,9.81814543875473,17.62440305563696,0.4271732354967993,86.10044250348422,0.4201381352374807,19.867359090895203,8826.5,-0.4496980065842493,-2.156320842503416,0.356707724835033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5293,1.0,1.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
Franklin Telephone,8.67709870892586,73.13959098862799,60956.5,11.199982413792707,12.452405074237301,6.494161636324693,19.416437416459203,0.1590330788804071,97.38242069155064,0.0,19.91499105421124,2231.5,2.1741890849410983,0.1620523919396888,1.2017829734303678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,1.0,1.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2
Arkansas Telephone Company,9.883488906029438,39.404081205695896,39562.25,14.24984094235148,8.28240131334391,17.085261383203875,21.10575523447692,0.13044692384330814,96.15592255609256,0.4107186187646769,27.306016574837688,1416.5,-0.9696600183407114,-3.58090241703538,-1.1205181842628305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980,0.9877551020408164,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
Redbird Internet Services,10.397787374344784,188.74756300312,61029.81818181818,10.557643683135923,10.651649525660178,8.419180785665006,13.348047381659448,0.011919898283534649,97.60174935277672,0.91655665940346,18.163693558330085,5130.0,0.06734199382600536,-2.913722253761554,0.1270755744947114,1.0,0.0,0.0,0.0,0.1610305958132045,0.0,0.0,0.0,621,1.0,1.0,0.0,4.0,0.0,0.512,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4
Noize Communications LLC,12.684661193680286,2325.305239265366,59443.638392857145,9.633539639684043,17.355655230654758,9.481808507498654,13.670935501051266,1.8356408847316883,80.39713275257456,13.248371171600008,16.86847412331007,4776.5,-0.06395235108734454,-0.4713443762587724,0.9389523864042166,0.0,7.0,5.0,6.0,0.0,0.09040423608420507,0.06457445434586077,0.07748934521503294,7743,1.0,1.0,0.0,15.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Daystarr Communications,11.01081178180626,1722.8553587198246,53128.97959183674,8.271971930204337,11.232926035649653,9.554408319693913,13.079366575041039,0.20137452772062575,96.65566569570996,0.5868251562924347,17.403198254108393,7758.0,-0.025204167454290882,-0.8797495899301815,2.0915459874588933,1.0,0.0,0.0,0.0,0.10482180293501048,0.0,0.0,0.0,954,1.0,1.0,1000.0,1000.0,1000.0,50.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4
BelWave Communications,15.775378837488091,5351.343829343873,74877.41274583022,16.81848663799214,21.389301777666248,9.44526685581775,8.8403535993981,5.9420378478563425,70.06107515766061,14.953987633092485,11.991334133277023,7583.0,-0.6929139848825514,-0.17810213170986874,0.6760204081632537,178.0,353.0,150.0,189.0,0.1300865294667914,0.2579805893358279,0.10962347988774557,0.1381255846585594,136832,7.30823199251637e-06,1.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
Vertical Broadband,8.40827078419205,26.67366860053073,80528.0,7.073894241656665,11.41383430609246,21.574224071099287,11.28422014739086,1.455552499195763,87.93144903201828,1.0884230049315438,11.949308533748765,17852.0,-1.7654380495067132,1.5975794251134632,-1.558124054462937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,1.0,1.0,50.0,50.0,50.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2
BLIP Networks,11.344258261748816,1456.8338975690765,44762.74358974359,10.162015845262117,14.102777402137535,11.83736862786128,15.817376071298055,2.1184247064663198,84.69484812716371,8.543702797712143,17.105226520360485,5570.0,0.0018358485552170125,-1.9823718294515704,-0.7395491000333863,0.0,1.0,2.0,1.0,0.0,0.02924831822170225,0.0584966364434045,0.02924831822170225,3419,1.0,1.0,500.0,30.0,500.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2
Interstate Telecommunications Cooperative,11.151065674342785,61.66407610096328,60324.26666666668,8.378681502293452,17.860794171672424,11.602491207236431,13.61045767416435,0.6134052732190772,94.77484189424551,0.5048888758710527,18.649113709699765,8307.0,-0.057489129279147726,-1.853757607584928,0.82627681248161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7397,1.0,1.0,0.0,100.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Aroostook Technologies,10.454466147075888,125.45134304400447,45456.88888888888,11.452926383763963,14.052601107772851,13.860770830083835,17.13159738045421,0.33830805436755657,95.62801529241979,0.7176319033618394,19.511918626161712,3139.0,0.066878402777661,-0.4749476561284754,1.4275933144330957,0.0,0.0,1.0,0.0,0.0,0.0,0.3067484662576687,0.0,326,0.9785276073619632,0.06441717791411042,0.0,10.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4
Nex-Tech,10.745571845870444,151.1806629709657,51889.0,7.414818182112661,16.69306855890485,7.4759905517033864,15.36082403094135,0.3555234081045391,95.72215279957787,0.9578529055322788,23.93781820572278,4864.0,-1.3891835714568543,-0.5744505379654248,1.2261241067494275,0.0,0.0,1.0,0.0,0.0,0.0,0.008691117677733355,0.0,11506,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
Forsyth CableNet,11.078767629469402,1319.246408917894,43585.606060606064,18.88704222980501,11.866391447713713,13.915794031401065,16.757924950105323,1.6323945632296215,54.924125200069746,40.753495243115346,14.423537986432919,5642.0,-2.317217091583487,-2.1279900590245404,3.2712379319342446,0.0,1.0,2.0,1.0,0.0,0.4464285714285714,0.8928571428571428,0.4464285714285714,224,1.0,1.0,100.0,100.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
T3 VoiceNet,11.012132676904612,2241.678387107168,71991.44444444444,23.30001955415669,14.342454833551074,11.809824354627265,11.652520933635294,1.2966801846692912,85.2777211817268,6.259283276950106,10.142476197053867,9583.0,0.7363498900875385,-5.098270536862714,-0.2063775941775796,2.0,1.0,1.0,0.0,2.409638554216868,1.2048192771084338,1.2048192771084338,0.0,83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Chesnee Communications,10.444007891637158,254.08421284383823,52465.52380952381,15.066118434536806,11.967355762100489,12.227059326956052,15.593694603433336,1.2478082716940813,86.83672459422579,8.710476173864052,17.35400684502574,10329.0,-1.6765395669763166,-2.618025751072956,1.0683073177094649,0.0,1.0,0.0,0.0,0.0,0.1394700139470014,0.0,0.0,717,1.0,1.0,0.0,75.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
Eastern Shore Communications,10.919858885820327,524.8540955851745,50080.82,15.195596362869484,14.301693391353192,11.80460980852524,20.417222172648056,1.3375029761244386,68.2473056199331,26.708464220265988,25.02099914151051,4742.0,0.4567535543301702,-4.37127189399595,1.9021234598598429,2.0,4.0,0.0,3.0,0.07821666014861164,0.1564333202972233,0.0,0.11732499022291748,2557,1.0,0.999217833398514,0.0,15.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
Stealth Broadband,10.99243663579328,1235.8873146258068,58510.8,9.403539629806724,15.55884650717134,9.250412613644322,13.343831587511954,0.9355731291218924,93.57945923516485,0.9906082053483338,17.442786239135774,6541.0,-1.1812423605185105,-1.5244856105083573,2.195863873912565,0.0,0.0,1.0,0.0,0.0,0.0,0.23923444976076555,0.0,418,1.0,1.0,300.0,100.0,300.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4
Universal Connectivity,10.082135703963774,2384.9010963489136,91269.0625,5.8138436461554495,26.21861602563796,6.006673680821267,9.726149762692117,8.340386079763269,79.16728679112244,7.9545790795785285,15.926626683425633,11629.5,-6.337027772592556,-0.3168200687965887,5.5180271169318384,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,20,0.0,1.0,50.0,0.0,50.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1
Blanchard Telephone Company,9.266153436795395,335.9335296539838,47052.444444444445,12.078710587547127,12.111562117996387,14.786454041015048,18.929401276673747,0.07520210565895842,92.85781377404496,2.5457670846009868,18.89762607921192,7335.0,-3.2946072096317915,2.3604684788895334,3.214668516238963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233,0.9871244635193132,1.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Cyber Mesa Telecom,11.960037826978432,2520.87022623056,63353.88181818183,10.892735613611787,20.656669409632247,8.333062500146626,14.330011868267164,1.1380281364026157,83.5795833728134,1.0874032348798082,23.19976888381813,8199.0,0.8535676320721777,-1.4311582053517538,-0.5975060870276137,2.0,2.0,3.0,6.0,0.2554278416347382,0.2554278416347382,0.3831417624521072,0.7662835249042145,783,0.8531289910600255,0.23243933588761176,0.0,7.75,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
North State Communications,12.135939838849625,2501.322335557115,72067.13725490196,5.808516552578819,30.65492283284813,11.691921430315555,8.605994335562299,3.732028807517673,73.90629222650817,18.535155242461236,17.263198410173747,5228.0,-0.7782537827707046,-0.027022042987593583,1.3750008372410232,4.0,0.0,4.0,3.0,0.3132341425215349,0.0,0.3132341425215349,0.2349256068911512,1277,1.0,1.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
Skynet Broadband,12.6586980188152,777.4777960934533,63946.51048951049,19.394415289897672,12.853767133096328,13.171248858745624,15.198996168273327,1.733847112929136,78.47761648438636,10.591771072691929,15.25432275539876,10122.0,-2.35658649797125,-2.223079340790268,0.9291873474240157,0.0,6.0,6.0,4.0,0.0,0.529567519858782,0.529567519858782,0.35304501323918797,1133,1.0,1.0,0.0,15.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
BendTel,11.531109135403858,2183.590589430873,56558.714285714275,8.317676062510545,21.01640794625818,8.926576402811117,7.468641470702959,1.7804928452137223,87.1558599991328,0.4912967115858368,16.553740006712438,10430.0,1.7408452206796745,-0.19043589159433186,2.057557602619614,0.0,0.0,2.0,0.0,0.0,0.0,0.7380073800738007,0.0,271,0.0,1.0,3.0,0.0,1.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Agile Networks,15.10807484026251,2830.127613495868,55452.49263913824,11.45919768292526,15.217660792362535,8.81755152620574,14.391908671167196,1.46776163790005,80.28554931735795,14.102247103534847,16.98000131499682,5820.0,-0.3281807588668073,-1.3885900544324734,1.1961415724519708,42.0,44.0,68.0,52.0,0.07206217936619598,0.07549371171696721,0.11667209992622204,0.08921984112005216,58283,0.0009093560729543775,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
Warp2,10.554092509830399,489.20219701240455,62258.03225806452,7.474512334672237,15.12284060203346,8.074438488573835,10.511661997064824,1.5398376661194473,90.3577706251437,0.5744012595969881,22.11142558961939,5751.0,-0.969914174830322,-1.0437654830718408,3.253981361330661,1.0,0.0,0.0,0.0,0.4975124378109453,0.0,0.0,0.0,201,1.0,1.0,12.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4
SRT Communications,11.42197178183888,1732.7629274508836,66212.91304347826,7.61202518170013,18.695634133922674,8.071291258253598,10.935770509872512,1.1685739135334905,88.48987936943877,2.1798270451112143,15.177126784954202,11063.0,-0.386033298512217,-1.0176437011731192,0.7206498951781981,1.0,1.0,2.0,0.0,0.008004482510205716,0.008004482510205716,0.016008965020411433,0.0,12493,1.0,1.0,68.75,68.75,25.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
NCKCN,9.961379030951905,245.614041770362,48873.423076923085,5.087378248416735,15.739027471953607,10.26312322633379,19.157759947096093,0.37109195565233344,96.68435392215055,1.0269963171918115,23.336833226767656,2612.5,-0.7534175652023621,-1.925240415346809,1.2735223574371304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,1.0,1.0,0.0,50.0,0.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2
Alliance Communications,10.962908460954075,276.43444450041216,72407.89361702128,7.410285313755724,19.44749917073818,8.17441667731609,11.273328924081245,0.35400919685974724,96.50579834123941,0.5959197883615535,16.715337382062618,8512.0,-0.2357215520999887,-0.05313253345894786,2.625599216249814,0.0,1.0,0.0,0.0,0.0,0.03154574132492114,0.0,0.0,3170,1.0,1.0,100.0,100.0,25.0,100.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Jefferson County Cable,9.973246796950981,1118.713659483431,48350.454545454544,10.052429091279127,8.30886812782724,8.872323664256703,19.64684356053135,0.1666577896650242,95.64679454545107,1.7831395380663957,20.366086437790454,1060.5,-0.5986719344643134,-1.2213331159872016,1.5787772163936364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609,1.0,1.0,50.0,25.0,15.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4
Outback Internet,12.137713501766811,2736.0339948320543,70226.80769230769,8.58404091203398,22.51369750195877,6.767085921099193,8.133217506620996,2.9435034663719497,87.86451487796093,1.6663258747148466,19.087732949427235,6380.5,1.6034650317813472,-1.1269607132080697,0.9477414756302798,3.0,4.0,4.0,0.0,0.061639613725087326,0.08218615163344976,0.08218615163344976,0.0,4867,1.0,1.0,0.0,35.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3
Weiss Internet,11.337070951699184,150.98454316202782,44579.54098360656,18.93535866667132,8.006421894309831,11.408344218835527,18.58804929803389,0.3050991694258993,88.53864062970509,6.218912337317848,19.65770318166901,6047.0,-1.5597941265516508,-3.3169382861058097,1.5142399264894897,1.0,0.0,0.0,1.0,0.026089225150013044,0.0,0.0,0.026089225150013044,3833,1.0,1.0,0.0,50.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Granite State Communications,10.858421908002487,313.79235541103367,93867.76923076923,4.933253049837332,21.822405284902157,6.61620928261134,5.169815874592782,0.9769588852722207,96.2514183394178,0.36425605812263695,13.240220899193,12627.5,0.3709419643689316,-1.1799678928202062,1.5953011926561178,2.0,0.0,0.0,0.0,0.13003901170351104,0.0,0.0,0.0,1538,1.0,1.0,14.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
Holland Board of Public Works,11.163211948257873,2373.4750757948354,61344.95652173912,10.877181288924444,19.092902059299032,6.73950534368261,11.062138234816832,3.4687643766065075,84.12849064045805,2.9108076352475107,17.408276077991196,8558.0,1.288793216033632,-1.6726517631735929,1.0619998309084018,0.0,0.0,1.0,1.0,0.0,0.0,0.6622516556291391,0.6622516556291391,151,1.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2
Bloosurf,12.483545278563062,1114.9266088465447,59756.69430051814,12.304332971862689,15.824604902207312,10.79039834119281,13.399059538904554,1.7351136011794104,74.6014435005045,19.903922451610907,24.268510528224397,5854.0,-1.1352657004830888,-1.3525333926671728,1.0926575512444217,4.0,6.0,4.0,3.0,0.02538071065989848,0.03807106598984771,0.02538071065989848,0.019035532994923856,15760,1.0,1.0,0.0,25.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4
Coleman County Telephone Cooperative,10.038979521973285,243.63960378816262,47085.714285714275,16.059584653225087,13.248465480502642,11.264283965117354,20.36321872413116,0.6448778222613579,92.05829298347432,4.140789235735129,23.12369540254108,5617.0,0.7961309523809348,-0.3032764222022521,0.7423538521099484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879,1.0,1.0,0.0,25.0,0.0,25.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2
Advanced Wireless,11.667430367767407,2930.989659629345,77924.0655737705,18.219412091882997,17.28652526570681,5.588554519695307,9.287663806620893,4.016216524920717,81.3497499256697,1.392409709401348,18.45026370240068,10686.0,-0.07863313008128614,-0.0069376833253751435,0.944846342192566,3.0,2.0,0.0,0.0,1.2711864406779665,0.8474576271186439,0.0,0.0,236,0.7457627118644068,0.3728813559322034,0.0,10.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3
BTS,8.492900498847193,989.7219526634168,89050.5,4.029863352348095,26.989339373385487,2.6759152071897137,10.093356734754844,0.8399646330680812,82.05794120298208,12.482263362106945,14.814435015288195,9484.0,3.0616516760167016,-9.25716975197243,4.9394344879219165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
